UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1370	1201
0	1199
0	1184
3044	2098
0	2096
62	113
716	1
447	0
483	252
0	23
0	1
0	251
4	0
1323	0
9	0
0	0
304	20332
74	20480
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	0
0	0
0	0
0	35
0	0
0	0
0	0
0	0
0	0
0	373
137	373
44	0
376	4
0	0
0	4
0	4
147	0
1105	5
0	19
0	19
54	15
0	15
6	295
0	773
105	773
276	25
0	25
13	356
218	356
13	1352
10	147
0	1313
162	7305
0	5594
73	6858
4117	917
0	418
0	383
67	577
145	578
0	104
33	1598
34	247
0	220
0	1473
2948	0
121	1
0	0
44	0
0	746
540	746
253	0
994	0
0	0
0	0
0	0
1068	484
22	0
0	7
83	19
0	12
48	138
0	74
0	64
1089	0
67	73
0	73
0	0
0	0
2	75
146	75
2603	1331
3	907
4	701
60	85
116	1737
0	1627
0	199
0	93
0	152
0	927
0	901
14	789
0	901
0	0
459	662
722	0
0	3133
256	3926
16	1719
484	3928
4251	0
0	0
796	121
0	481
0	136
0	428
150	1064
0	972
43	376
296	379
72	5
299	5
1210	0
0	0
6	0
1037	19
10	19
17943	25936
0	290
0	25741
3	20787
0	25803
0	21562
5	576
5	583
6	551
0	15
0	0
0	50
0	54
0	50
0	5538
0	2733
315	6105
4	69
0	69
0	0
0	0
0	6
20	6
39	0
0	266
0	136
0	29
31	1061
6	1053
12	46
1	1061
0	664
99	664
0	4543
100	4894
0	4894
1	0
1746	1591
0	1255
0	336
126	0
389	471
0	149
0	5
0	20
0	2
0	2
73	10731
0	10731
54	143
