UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3275	1783
0	1783
0	1782
2221	1415
0	1414
68	18
1309	0
2590	0
287	153
0	0
0	0
0	152
0	0
1794	0
0	0
0	0
212	50111
61	50943
1	0
19	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	654
39	654
9	0
0	0
0	0
0	0
0	0
641	0
1214	1
0	0
3	0
89	0
0	0
12	902
7	2079
173	2079
495	10
0	10
27	455
717	455
15	2815
26	154
0	2803
155	16307
0	11583
209	15723
3512	165
0	659
0	737
36	1070
182	1070
0	188
58	2426
0	325
1	208
0	2344
4599	2
260	0
0	7
8	0
0	865
1046	865
318	0
1839	3
0	0
132	0
0	0
1854	1084
37	0
0	22
172	24
0	2
67	216
1	57
0	159
2435	7
64	93
0	93
0	0
0	0
1	28
294	28
4458	1413
0	1158
0	466
162	99
106	2368
9	2323
0	93
0	30
0	48
0	1044
0	997
0	759
0	997
26	6
864	1135
1095	0
0	8334
409	10617
32	4584
1223	10620
9245	0
0	0
522	101
0	730
0	120
0	1032
168	2173
3	1966
54	438
540	438
71	4
571	4
2199	0
0	0
30	0
1433	42
32	42
42802	29158
0	166
0	29042
4	21037
0	29061
0	22480
0	485
0	485
0	473
0	32
0	0
0	240
0	240
0	240
0	10319
0	4346
669	11157
11	66
0	66
0	0
0	0
0	20
54	20
8	0
0	241
0	122
0	37
3	1314
0	1266
2	31
0	1314
0	870
119	870
0	7835
95	8084
0	8084
0	0
4027	3011
0	2585
0	433
184	0
296	394
0	78
0	0
0	15
0	0
0	0
