## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/group_umis/bam/S07_1_paired_end.bam --OUTPUT results/mark_duplicates/bam/S07_umi.bam --METRICS_FILE results/mark_duplicates/log/S07_umi.metrics.txt --TMP_DIR /mnt/tmp_local/lls_2387890/tmpkg7qa_pf --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Jul 01 15:18:19 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	129418520	24232736	0	0	98417281	0	0.760457	31520576

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	6766518	6766518
2.0	1.016476	4751045	4751045
3.0	1.016748	4302946	4302946
4.0	1.016752	3777706	3777706
5.0	1.016752	3158620	3158620
6.0	1.016752	2493330	2493330
7.0	1.016752	1863118	1863118
8.0	1.016752	1321051	1321051
9.0	1.016752	892858	892858
10.0	1.016752	579679	579679
11.0	1.016752	366033	366033
12.0	1.016752	227506	227506
13.0	1.016752	138807	138807
14.0	1.016752	87157	87157
15.0	1.016752	55756	55756
16.0	1.016752	37927	37927
17.0	1.016752	26649	26649
18.0	1.016752	20303	20303
19.0	1.016752	15764	15764
20.0	1.016752	12604	12604
21.0	1.016752	10429	10429
22.0	1.016752	9062	9062
23.0	1.016752	7521	7521
24.0	1.016752	6489	6489
25.0	1.016752	5480	5480
26.0	1.016752	4853	4853
27.0	1.016752	4370	4370
28.0	1.016752	3949	3949
29.0	1.016752	3405	3405
30.0	1.016752	3191	3191
31.0	1.016752	2755	2755
32.0	1.016752	2613	2613
33.0	1.016752	2346	2346
34.0	1.016752	2126	2126
35.0	1.016752	1959	1959
36.0	1.016752	1831	1831
37.0	1.016752	1634	1634
38.0	1.016752	1518	1518
39.0	1.016752	1485	1485
40.0	1.016752	1335	1335
41.0	1.016752	1269	1269
42.0	1.016752	1170	1170
43.0	1.016752	1069	1069
44.0	1.016752	996	996
45.0	1.016752	906	906
46.0	1.016752	872	872
47.0	1.016752	808	808
48.0	1.016752	721	721
49.0	1.016752	753	753
50.0	1.016752	666	666
51.0	1.016752	684	684
52.0	1.016752	624	624
53.0	1.016752	615	615
54.0	1.016752	567	567
55.0	1.016752	564	564
56.0	1.016752	521	521
57.0	1.016752	472	472
58.0	1.016752	478	478
59.0	1.016752	414	414
60.0	1.016752	389	389
61.0	1.016752	387	387
62.0	1.016752	367	367
63.0	1.016752	339	339
64.0	1.016752	328	328
65.0	1.016752	341	341
66.0	1.016752	295	295
67.0	1.016752	303	303
68.0	1.016752	316	316
69.0	1.016752	259	259
70.0	1.016752	264	264
71.0	1.016752	256	256
72.0	1.016752	227	227
73.0	1.016752	239	239
74.0	1.016752	231	231
75.0	1.016752	211	211
76.0	1.016752	229	229
77.0	1.016752	184	184
78.0	1.016752	203	203
79.0	1.016752	183	183
80.0	1.016752	170	170
81.0	1.016752	169	169
82.0	1.016752	175	175
83.0	1.016752	161	161
84.0	1.016752	142	142
85.0	1.016752	172	172
86.0	1.016752	157	157
87.0	1.016752	163	163
88.0	1.016752	143	143
89.0	1.016752	125	125
90.0	1.016752	122	122
91.0	1.016752	117	117
92.0	1.016752	123	123
93.0	1.016752	148	148
94.0	1.016752	121	121
95.0	1.016752	123	123
96.0	1.016752	90	90
97.0	1.016752	103	103
98.0	1.016752	109	109
99.0	1.016752	97	97
100.0	1.016752	76	76
101.0	0	90	90
102.0	0	93	93
103.0	0	94	94
104.0	0	93	93
105.0	0	84	84
