## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/group_umis/bam/S16_1_paired_end.bam --OUTPUT results/mark_duplicates/bam/S16_umi.bam --METRICS_FILE results/mark_duplicates/log/S16_umi.metrics.txt --TMP_DIR /mnt/tmp_local/lls_2382454/tmp843cl0ir --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Jun 28 14:51:10 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	2	65307769	10124856	0	2	44000925	0	0.673747	22553092

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	5874444	5874444
2.0	1.055258	4597641	4597641
3.0	1.058312	3768695	3768695
4.0	1.058481	2758349	2758349
5.0	1.05849	1824604	1824604
6.0	1.05849	1102753	1102753
7.0	1.058491	622462	622462
8.0	1.058491	334478	334478
9.0	1.058491	174281	174281
10.0	1.058491	90011	90011
11.0	1.058491	48303	48303
12.0	1.058491	27865	27865
13.0	1.058491	16976	16976
14.0	1.058491	11628	11628
15.0	1.058491	8524	8524
16.0	1.058491	6528	6528
17.0	1.058491	4983	4983
18.0	1.058491	4130	4130
19.0	1.058491	3295	3295
20.0	1.058491	2845	2845
21.0	1.058491	2325	2325
22.0	1.058491	2018	2018
23.0	1.058491	1745	1745
24.0	1.058491	1578	1578
25.0	1.058491	1352	1352
26.0	1.058491	1175	1175
27.0	1.058491	1010	1010
28.0	1.058491	922	922
29.0	1.058491	839	839
30.0	1.058491	745	745
31.0	1.058491	661	661
32.0	1.058491	694	694
33.0	1.058491	566	566
34.0	1.058491	568	568
35.0	1.058491	491	491
36.0	1.058491	413	413
37.0	1.058491	402	402
38.0	1.058491	372	372
39.0	1.058491	328	328
40.0	1.058491	300	300
41.0	1.058491	270	270
42.0	1.058491	267	267
43.0	1.058491	246	246
44.0	1.058491	222	222
45.0	1.058491	200	200
46.0	1.058491	178	178
47.0	1.058491	199	199
48.0	1.058491	166	166
49.0	1.058491	171	171
50.0	1.058491	157	157
51.0	1.058491	151	151
52.0	1.058491	131	131
53.0	1.058491	117	117
54.0	1.058491	130	130
55.0	1.058491	111	111
56.0	1.058491	107	107
57.0	1.058491	105	105
58.0	1.058491	84	84
59.0	1.058491	90	90
60.0	1.058491	105	105
61.0	1.058491	100	100
62.0	1.058491	80	80
63.0	1.058491	67	67
64.0	1.058491	84	84
65.0	1.058491	53	53
66.0	1.058491	66	66
67.0	1.058491	57	57
68.0	1.058491	51	51
69.0	1.058491	43	43
70.0	1.058491	57	57
71.0	1.058491	55	55
72.0	1.058491	40	40
73.0	1.058491	38	38
74.0	1.058491	44	44
75.0	1.058491	40	40
76.0	1.058491	45	45
77.0	1.058491	37	37
78.0	1.058491	48	48
79.0	1.058491	42	42
80.0	1.058491	23	23
81.0	1.058491	29	29
82.0	1.058491	41	41
83.0	1.058491	30	30
84.0	1.058491	34	34
85.0	1.058491	34	34
86.0	1.058491	30	30
87.0	1.058491	25	25
88.0	1.058491	25	25
89.0	1.058491	33	33
90.0	1.058491	23	23
91.0	1.058491	18	18
92.0	1.058491	21	21
93.0	1.058491	26	26
94.0	1.058491	30	30
95.0	1.058491	19	19
96.0	1.058491	24	24
97.0	1.058491	25	25
98.0	1.058491	13	13
99.0	1.058491	15	15
100.0	1.058491	15	15
101.0	0	23	23
102.0	0	17	17
103.0	0	23	23
104.0	0	18	18
105.0	0	13	13
106.0	0	9	9
107.0	0	11	11
108.0	0	10	10
109.0	0	16	16
110.0	0	15	15
111.0	0	9	9
112.0	0	16	16
113.0	0	8	8
114.0	0	12	12
115.0	0	12	12
116.0	0	12	12
117.0	0	12	12
118.0	0	12	12
119.0	0	12	12
120.0	0	4	4
121.0	0	8	8
122.0	0	10	10
123.0	0	8	8
124.0	0	10	10
125.0	0	16	16
126.0	0	10	10
127.0	0	8	8
128.0	0	10	10
129.0	0	6	6
130.0	0	6	6
131.0	0	6	6
132.0	0	6	6
133.0	0	3	3
134.0	0	8	8
135.0	0	5	5
136.0	0	6	6
137.0	0	11	11
138.0	0	9	9
139.0	0	6	6
140.0	0	9	9
141.0	0	10	10
142.0	0	8	8
143.0	0	5	5
144.0	0	4	4
145.0	0	7	7
146.0	0	1	1
147.0	0	3	3
148.0	0	8	8
149.0	0	12	12
150.0	0	2	2
151.0	0	2	2
152.0	0	3	3
153.0	0	5	5
154.0	0	3	3
155.0	0	7	7
156.0	0	4	4
157.0	0	2	2
158.0	0	3	3
159.0	0	5	5
160.0	0	4	4
162.0	0	1	1
163.0	0	5	5
164.0	0	5	5
165.0	0	4	4
166.0	0	6	6
167.0	0	5	5
168.0	0	5	5
169.0	0	5	5
170.0	0	2	2
171.0	0	4	4
172.0	0	2	2
173.0	0	1	1
174.0	0	1	1
175.0	0	4	4
176.0	0	2	2
177.0	0	2	2
178.0	0	3	3
179.0	0	3	3
180.0	0	3	3
181.0	0	3	3
182.0	0	2	2
183.0	0	2	2
184.0	0	4	4
185.0	0	2	2
186.0	0	1	1
187.0	0	1	1
188.0	0	1	1
189.0	0	1	1
190.0	0	1	1
192.0	0	1	1
193.0	0	1	1
194.0	0	2	2
195.0	0	3	3
198.0	0	2	2
199.0	0	3	3
200.0	0	2	2
201.0	0	5	5
202.0	0	2	2
203.0	0	1	1
204.0	0	1	1
206.0	0	2	2
207.0	0	3	3
208.0	0	1	1
210.0	0	1	1
211.0	0	7	7
212.0	0	4	4
213.0	0	2	2
214.0	0	1	1
215.0	0	2	2
217.0	0	2	2
218.0	0	2	2
220.0	0	2	2
221.0	0	2	2
222.0	0	2	2
223.0	0	2	2
225.0	0	1	1
226.0	0	2	2
227.0	0	1	1
228.0	0	3	3
229.0	0	2	2
230.0	0	3	3
231.0	0	1	1
232.0	0	2	2
234.0	0	3	3
235.0	0	1	1
236.0	0	1	1
237.0	0	2	2
238.0	0	3	3
241.0	0	1	1
242.0	0	1	1
243.0	0	1	1
245.0	0	4	4
247.0	0	2	2
249.0	0	2	2
252.0	0	1	1
253.0	0	1	1
254.0	0	1	1
257.0	0	1	1
259.0	0	1	1
262.0	0	1	1
264.0	0	3	3
265.0	0	1	1
266.0	0	1	1
270.0	0	1	1
271.0	0	1	1
274.0	0	1	1
276.0	0	1	1
277.0	0	1	1
278.0	0	2	2
279.0	0	1	1
280.0	0	2	2
282.0	0	1	1
283.0	0	2	2
285.0	0	1	1
291.0	0	1	1
293.0	0	1	1
294.0	0	3	3
298.0	0	1	1
302.0	0	2	2
307.0	0	1	1
308.0	0	1	1
309.0	0	1	1
316.0	0	1	1
317.0	0	1	1
319.0	0	2	2
328.0	0	1	1
333.0	0	1	1
354.0	0	1	1
356.0	0	1	1
369.0	0	1	1
403.0	0	1	1
417.0	0	1	1
418.0	0	1	1
421.0	0	1	1
426.0	0	1	1
491.0	0	1	1
492.0	0	1	1
493.0	0	1	1
500.0	0	1	1
534.0	0	2	2
584.0	0	1	1
625.0	0	1	1
850.0	0	1	1
1337.0	0	1	1

