## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/group_umis/bam/S05_1_paired_end.bam --OUTPUT results/mark_duplicates/bam/S05_umi.bam --METRICS_FILE results/mark_duplicates/log/S05_umi.metrics.txt --TMP_DIR /mnt/tmp_local/lls_2382501/tmpzb4g1ivj --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Jun 28 15:07:03 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	2	90339217	14334208	0	2	66184961	0	0.732627	24804043

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	5762261	5762261
2.0	1.026197	4196596	4196596
3.0	1.026883	3671370	3671370
4.0	1.026901	3062517	3062517
5.0	1.026902	2401525	2401525
6.0	1.026902	1758332	1758332
7.0	1.026902	1213957	1213957
8.0	1.026902	791518	791518
9.0	1.026902	490852	490852
10.0	1.026902	294434	294434
11.0	1.026902	172999	172999
12.0	1.026902	101012	101012
13.0	1.026902	60650	60650
14.0	1.026902	37169	37169
15.0	1.026902	24923	24923
16.0	1.026902	17675	17675
17.0	1.026902	12896	12896
18.0	1.026902	10075	10075
19.0	1.026902	8144	8144
20.0	1.026902	6716	6716
21.0	1.026902	5650	5650
22.0	1.026902	4775	4775
23.0	1.026902	4126	4126
24.0	1.026902	3504	3504
25.0	1.026902	3082	3082
26.0	1.026902	2737	2737
27.0	1.026902	2404	2404
28.0	1.026902	2174	2174
29.0	1.026902	1886	1886
30.0	1.026902	1814	1814
31.0	1.026902	1631	1631
32.0	1.026902	1442	1442
33.0	1.026902	1348	1348
34.0	1.026902	1119	1119
35.0	1.026902	1102	1102
36.0	1.026902	1020	1020
37.0	1.026902	908	908
38.0	1.026902	871	871
39.0	1.026902	754	754
40.0	1.026902	712	712
41.0	1.026902	731	731
42.0	1.026902	673	673
43.0	1.026902	614	614
44.0	1.026902	573	573
45.0	1.026902	538	538
46.0	1.026902	492	492
47.0	1.026902	433	433
48.0	1.026902	460	460
49.0	1.026902	407	407
50.0	1.026902	357	357
51.0	1.026902	350	350
52.0	1.026902	362	362
53.0	1.026902	323	323
54.0	1.026902	311	311
55.0	1.026902	314	314
56.0	1.026902	281	281
57.0	1.026902	270	270
58.0	1.026902	298	298
59.0	1.026902	241	241
60.0	1.026902	244	244
61.0	1.026902	219	219
62.0	1.026902	210	210
63.0	1.026902	198	198
64.0	1.026902	220	220
65.0	1.026902	186	186
66.0	1.026902	197	197
67.0	1.026902	171	171
68.0	1.026902	158	158
69.0	1.026902	152	152
70.0	1.026902	152	152
71.0	1.026902	175	175
72.0	1.026902	126	126
73.0	1.026902	117	117
74.0	1.026902	121	121
75.0	1.026902	135	135
76.0	1.026902	122	122
77.0	1.026902	122	122
78.0	1.026902	124	124
79.0	1.026902	115	115
80.0	1.026902	92	92
81.0	1.026902	92	92
82.0	1.026902	98	98
83.0	1.026902	79	79
84.0	1.026902	87	87
85.0	1.026902	76	76
86.0	1.026902	78	78
87.0	1.026902	72	72
88.0	1.026902	72	72
