## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/group_umis/bam/S27_1_paired_end.bam --OUTPUT results/mark_duplicates/bam/S27_umi.bam --METRICS_FILE results/mark_duplicates/log/S27_umi.metrics.txt --TMP_DIR /mnt/tmp_local/lls_2382511/tmpy2a3hfix --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Jun 28 15:19:48 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	4	106661703	16835624	0	4	94213664	0	0.883294	12450408

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	2280588	2280588
2.0	1.00019	784679	784679
3.0	1.00019	663965	663965
4.0	1.00019	640240	640240
5.0	1.00019	633706	633706
6.0	1.00019	631871	631871
7.0	1.00019	627800	627800
8.0	1.00019	621529	621529
9.0	1.00019	607800	607800
10.0	1.00019	589496	589496
11.0	1.00019	566172	566172
12.0	1.00019	535333	535333
13.0	1.00019	496808	496808
14.0	1.00019	453102	453102
15.0	1.00019	404402	404402
16.0	1.00019	354318	354318
17.0	1.00019	304316	304316
18.0	1.00019	257838	257838
19.0	1.00019	211950	211950
20.0	1.00019	171817	171817
21.0	1.00019	136099	136099
22.0	1.00019	106586	106586
23.0	1.00019	81667	81667
24.0	1.00019	62290	62290
25.0	1.00019	46387	46387
26.0	1.00019	34825	34825
27.0	1.00019	25499	25499
28.0	1.00019	19308	19308
29.0	1.00019	14521	14521
30.0	1.00019	11106	11106
31.0	1.00019	8486	8486
32.0	1.00019	6770	6770
33.0	1.00019	5623	5623
34.0	1.00019	4534	4534
35.0	1.00019	3840	3840
36.0	1.00019	3328	3328
37.0	1.00019	3017	3017
38.0	1.00019	2613	2613
39.0	1.00019	2283	2283
40.0	1.00019	2122	2122
41.0	1.00019	1866	1866
42.0	1.00019	1729	1729
43.0	1.00019	1559	1559
44.0	1.00019	1399	1399
45.0	1.00019	1289	1289
46.0	1.00019	1146	1146
47.0	1.00019	1088	1088
48.0	1.00019	982	982
49.0	1.00019	912	912
50.0	1.00019	822	822
51.0	1.00019	765	765
52.0	1.00019	742	742
53.0	1.00019	665	665
54.0	1.00019	631	631
55.0	1.00019	614	614
56.0	1.00019	553	553
57.0	1.00019	518	518
58.0	1.00019	489	489
59.0	1.00019	485	485
60.0	1.00019	431	431
61.0	1.00019	413	413
62.0	1.00019	407	407
63.0	1.00019	389	389
64.0	1.00019	347	347
65.0	1.00019	340	340
66.0	1.00019	294	294
67.0	1.00019	320	320
68.0	1.00019	293	293
69.0	1.00019	251	251
70.0	1.00019	256	256
71.0	1.00019	221	221
72.0	1.00019	206	206
73.0	1.00019	205	205
74.0	1.00019	195	195
75.0	1.00019	182	182
76.0	1.00019	180	180
77.0	1.00019	177	177
78.0	1.00019	165	165
79.0	1.00019	183	183
80.0	1.00019	163	163
81.0	1.00019	143	143
82.0	1.00019	159	159
83.0	1.00019	136	136
84.0	1.00019	132	132
85.0	1.00019	143	143
86.0	1.00019	121	121
87.0	1.00019	121	121
88.0	1.00019	129	129
89.0	1.00019	105	105
90.0	1.00019	121	121
91.0	1.00019	117	117
92.0	1.00019	108	108
93.0	1.00019	104	104
94.0	1.00019	99	99
95.0	1.00019	71	71
96.0	1.00019	73	73
97.0	1.00019	83	83
98.0	1.00019	65	65
99.0	1.00019	82	82
100.0	1.00019	73	73
101.0	0	84	84
102.0	0	58	58
103.0	0	80	80
