## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/group_umis/bam/S25_1_paired_end.bam --OUTPUT results/mark_duplicates/bam/S25_umi.bam --METRICS_FILE results/mark_duplicates/log/S25_umi.metrics.txt --TMP_DIR /mnt/tmp_local/lls_2382407/tmpkrdkn24l --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Jun 28 14:42:23 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	1	59187655	19766490	0	1	42197387	0	0.712942	17599784

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	4118008	4118008
2.0	1.034632	3232296	3232296
3.0	1.035831	2860072	2860072
4.0	1.035873	2300940	2300940
5.0	1.035874	1679015	1679015
6.0	1.035874	1122908	1122908
7.0	1.035874	697685	697685
8.0	1.035874	408163	408163
9.0	1.035874	227962	227962
10.0	1.035874	123846	123846
11.0	1.035874	67111	67111
12.0	1.035874	37326	37326
13.0	1.035874	22597	22597
14.0	1.035874	14607	14607
15.0	1.035874	10484	10484
16.0	1.035874	7825	7825
17.0	1.035874	6269	6269
18.0	1.035874	5141	5141
19.0	1.035874	4232	4232
20.0	1.035874	3590	3590
21.0	1.035874	3154	3154
22.0	1.035874	2638	2638
23.0	1.035874	2446	2446
24.0	1.035874	2153	2153
25.0	1.035874	1867	1867
26.0	1.035874	1629	1629
27.0	1.035874	1538	1538
28.0	1.035874	1339	1339
29.0	1.035874	1212	1212
30.0	1.035874	1135	1135
31.0	1.035874	1094	1094
32.0	1.035874	965	965
33.0	1.035874	867	867
34.0	1.035874	784	784
35.0	1.035874	749	749
36.0	1.035874	711	711
37.0	1.035874	722	722
38.0	1.035874	630	630
39.0	1.035874	574	574
40.0	1.035874	546	546
41.0	1.035874	513	513
42.0	1.035874	501	501
43.0	1.035874	484	484
44.0	1.035874	441	441
45.0	1.035874	399	399
46.0	1.035874	380	380
47.0	1.035874	385	385
48.0	1.035874	364	364
49.0	1.035874	339	339
50.0	1.035874	320	320
51.0	1.035874	287	287
52.0	1.035874	269	269
53.0	1.035874	261	261
54.0	1.035874	244	244
55.0	1.035874	246	246
56.0	1.035874	239	239
57.0	1.035874	252	252
58.0	1.035874	214	214
59.0	1.035874	200	200
60.0	1.035874	184	184
61.0	1.035874	163	163
62.0	1.035874	157	157
63.0	1.035874	176	176
64.0	1.035874	163	163
65.0	1.035874	177	177
66.0	1.035874	165	165
67.0	1.035874	142	142
68.0	1.035874	156	156
69.0	1.035874	136	136
70.0	1.035874	132	132
71.0	1.035874	142	142
72.0	1.035874	125	125
73.0	1.035874	119	119
74.0	1.035874	134	134
75.0	1.035874	93	93
76.0	1.035874	98	98
77.0	1.035874	102	102
78.0	1.035874	96	96
79.0	1.035874	98	98
80.0	1.035874	102	102
81.0	1.035874	102	102
82.0	1.035874	96	96
83.0	1.035874	96	96
84.0	1.035874	83	83
85.0	1.035874	86	86
86.0	1.035874	66	66
87.0	1.035874	66	66
88.0	1.035874	78	78
89.0	1.035874	78	78
90.0	1.035874	63	63
91.0	1.035874	67	67
92.0	1.035874	60	60
93.0	1.035874	74	74
94.0	1.035874	61	61
95.0	1.035874	45	45
96.0	1.035874	65	65
97.0	1.035874	51	51
98.0	1.035874	68	68
99.0	1.035874	33	33
100.0	1.035874	53	53
101.0	0	42	42
102.0	0	61	61
103.0	0	57	57
104.0	0	49	49
105.0	0	34	34
106.0	0	55	55
107.0	0	48	48
108.0	0	44	44
109.0	0	40	40
110.0	0	36	36
111.0	0	53	53
112.0	0	31	31
113.0	0	31	31
114.0	0	40	40
115.0	0	37	37
116.0	0	38	38
117.0	0	36	36
118.0	0	32	32
119.0	0	39	39
120.0	0	26	26
121.0	0	29	29
122.0	0	30	30
123.0	0	31	31
124.0	0	34	34
125.0	0	31	31
126.0	0	25	25
127.0	0	26	26
128.0	0	23	23
129.0	0	22	22
130.0	0	30	30
131.0	0	22	22
132.0	0	23	23
133.0	0	26	26
134.0	0	28	28
135.0	0	22	22
136.0	0	16	16
137.0	0	19	19
138.0	0	29	29
139.0	0	26	26
140.0	0	24	24
141.0	0	20	20
142.0	0	17	17
143.0	0	14	14
144.0	0	21	21
145.0	0	14	14
146.0	0	19	19
147.0	0	25	25
148.0	0	18	18
149.0	0	15	15
150.0	0	22	22
151.0	0	15	15
152.0	0	15	15
153.0	0	16	16
154.0	0	15	15
155.0	0	18	18
156.0	0	14	14
157.0	0	9	9
158.0	0	12	12
159.0	0	17	17
160.0	0	18	18
161.0	0	17	17
162.0	0	10	10
163.0	0	10	10
164.0	0	13	13
165.0	0	17	17
166.0	0	12	12
167.0	0	16	16
168.0	0	19	19
169.0	0	11	11
170.0	0	21	21
171.0	0	7	7
172.0	0	13	13
173.0	0	12	12
174.0	0	10	10
175.0	0	8	8
176.0	0	9	9
177.0	0	7	7
178.0	0	12	12
179.0	0	15	15
180.0	0	10	10
181.0	0	11	11
182.0	0	10	10
183.0	0	9	9
184.0	0	11	11
185.0	0	9	9
186.0	0	9	9
187.0	0	8	8
188.0	0	9	9
189.0	0	10	10
190.0	0	9	9
191.0	0	14	14
192.0	0	8	8
193.0	0	6	6
194.0	0	11	11
195.0	0	7	7
196.0	0	8	8
197.0	0	8	8
198.0	0	5	5
199.0	0	6	6
200.0	0	6	6
201.0	0	5	5
202.0	0	12	12
203.0	0	6	6
204.0	0	7	7
205.0	0	11	11
206.0	0	8	8
207.0	0	3	3
208.0	0	8	8
209.0	0	11	11
210.0	0	7	7
211.0	0	4	4
212.0	0	9	9
213.0	0	7	7
214.0	0	4	4
215.0	0	5	5
216.0	0	4	4
217.0	0	11	11
218.0	0	6	6
219.0	0	6	6
220.0	0	4	4
221.0	0	2	2
222.0	0	5	5
223.0	0	6	6
224.0	0	8	8
225.0	0	4	4
226.0	0	4	4
227.0	0	3	3
228.0	0	4	4
229.0	0	6	6
230.0	0	3	3
231.0	0	5	5
232.0	0	8	8
233.0	0	2	2
234.0	0	2	2
235.0	0	8	8
236.0	0	5	5
237.0	0	3	3
239.0	0	4	4
240.0	0	8	8
241.0	0	4	4
242.0	0	3	3
243.0	0	3	3
244.0	0	8	8
245.0	0	4	4
246.0	0	1	1
247.0	0	5	5
248.0	0	4	4
249.0	0	4	4
250.0	0	4	4
251.0	0	4	4
252.0	0	7	7
253.0	0	3	3
254.0	0	4	4
255.0	0	3	3
256.0	0	2	2
257.0	0	2	2
258.0	0	5	5
259.0	0	2	2
260.0	0	4	4
261.0	0	3	3
262.0	0	4	4
263.0	0	2	2
264.0	0	6	6
265.0	0	4	4
266.0	0	4	4
267.0	0	6	6
268.0	0	3	3
269.0	0	4	4
270.0	0	1	1
272.0	0	2	2
273.0	0	1	1
274.0	0	1	1
275.0	0	2	2
276.0	0	2	2
277.0	0	5	5
278.0	0	6	6
279.0	0	2	2
280.0	0	3	3
281.0	0	1	1
282.0	0	3	3
284.0	0	4	4
285.0	0	5	5
286.0	0	2	2
287.0	0	1	1
288.0	0	4	4
289.0	0	5	5
290.0	0	2	2
291.0	0	1	1
292.0	0	4	4
293.0	0	4	4
294.0	0	3	3
295.0	0	3	3
296.0	0	3	3
297.0	0	2	2
298.0	0	2	2
299.0	0	2	2
300.0	0	3	3
301.0	0	4	4
302.0	0	3	3
304.0	0	5	5
305.0	0	1	1
306.0	0	4	4
307.0	0	2	2
308.0	0	1	1
309.0	0	2	2
310.0	0	3	3
311.0	0	1	1
312.0	0	5	5
314.0	0	1	1
315.0	0	3	3
316.0	0	3	3
317.0	0	1	1
318.0	0	4	4
319.0	0	3	3
320.0	0	1	1
321.0	0	4	4
322.0	0	2	2
323.0	0	1	1
325.0	0	6	6
327.0	0	3	3
328.0	0	1	1
329.0	0	4	4
330.0	0	1	1
332.0	0	1	1
333.0	0	1	1
334.0	0	1	1
335.0	0	3	3
338.0	0	3	3
339.0	0	1	1
340.0	0	2	2
342.0	0	2	2
343.0	0	2	2
344.0	0	1	1
345.0	0	2	2
346.0	0	1	1
347.0	0	3	3
348.0	0	1	1
349.0	0	1	1
351.0	0	1	1
352.0	0	1	1
353.0	0	2	2
354.0	0	3	3
355.0	0	1	1
357.0	0	1	1
358.0	0	1	1
359.0	0	1	1
360.0	0	3	3
361.0	0	1	1
363.0	0	2	2
365.0	0	2	2
366.0	0	3	3
367.0	0	2	2
369.0	0	3	3
370.0	0	1	1
372.0	0	2	2
373.0	0	2	2
377.0	0	2	2
381.0	0	3	3
382.0	0	2	2
383.0	0	2	2
385.0	0	2	2
386.0	0	2	2
387.0	0	1	1
388.0	0	2	2
389.0	0	3	3
394.0	0	1	1
396.0	0	1	1
398.0	0	1	1
399.0	0	1	1
400.0	0	1	1
401.0	0	1	1
402.0	0	1	1
403.0	0	2	2
405.0	0	1	1
409.0	0	1	1
411.0	0	2	2
412.0	0	3	3
414.0	0	1	1
416.0	0	2	2
417.0	0	1	1
419.0	0	2	2
420.0	0	1	1
421.0	0	1	1
423.0	0	1	1
425.0	0	1	1
426.0	0	1	1
428.0	0	1	1
429.0	0	6	6
431.0	0	1	1
432.0	0	1	1
433.0	0	1	1
435.0	0	2	2
439.0	0	1	1
443.0	0	1	1
445.0	0	1	1
447.0	0	1	1
448.0	0	1	1
449.0	0	1	1
453.0	0	2	2
454.0	0	1	1
456.0	0	2	2
458.0	0	1	1
461.0	0	2	2
463.0	0	2	2
465.0	0	2	2
466.0	0	3	3
468.0	0	1	1
471.0	0	1	1
474.0	0	2	2
475.0	0	1	1
478.0	0	1	1
480.0	0	1	1
482.0	0	2	2
483.0	0	1	1
486.0	0	1	1
490.0	0	1	1
491.0	0	2	2
493.0	0	1	1
494.0	0	1	1
495.0	0	1	1
496.0	0	1	1
497.0	0	1	1
498.0	0	1	1
499.0	0	1	1
505.0	0	1	1
507.0	0	1	1
508.0	0	1	1
510.0	0	1	1
513.0	0	1	1
515.0	0	1	1
516.0	0	1	1
519.0	0	1	1
520.0	0	3	3
521.0	0	1	1
526.0	0	1	1
530.0	0	1	1
532.0	0	1	1
533.0	0	1	1
535.0	0	1	1
540.0	0	1	1
548.0	0	1	1
554.0	0	1	1
556.0	0	1	1
564.0	0	1	1
571.0	0	1	1
586.0	0	1	1
589.0	0	1	1
590.0	0	1	1
601.0	0	1	1
602.0	0	1	1
604.0	0	1	1
605.0	0	1	1
607.0	0	1	1
614.0	0	1	1
617.0	0	2	2
634.0	0	1	1
641.0	0	1	1
642.0	0	2	2
643.0	0	1	1
653.0	0	1	1
656.0	0	1	1
657.0	0	1	1
665.0	0	1	1
666.0	0	1	1
670.0	0	1	1
693.0	0	1	1
696.0	0	1	1
699.0	0	1	1
708.0	0	1	1
713.0	0	1	1
718.0	0	2	2
722.0	0	1	1
736.0	0	1	1
754.0	0	1	1
755.0	0	1	1
756.0	0	1	1
774.0	0	2	2
779.0	0	1	1
781.0	0	1	1
793.0	0	1	1
807.0	0	1	1
828.0	0	1	1
832.0	0	1	1
847.0	0	1	1
849.0	0	1	1
869.0	0	1	1
904.0	0	1	1
918.0	0	1	1
930.0	0	1	1
931.0	0	1	1
939.0	0	1	1
959.0	0	1	1
960.0	0	1	1
996.0	0	1	1
1008.0	0	1	1
1013.0	0	1	1
1039.0	0	1	1
1057.0	0	1	1
1065.0	0	1	1
1066.0	0	1	1
1073.0	0	1	1
1089.0	0	1	1
1141.0	0	1	1
1146.0	0	1	1
1204.0	0	1	1
1282.0	0	1	1
1356.0	0	1	1
1359.0	0	1	1
1380.0	0	1	1
1423.0	0	1	1
1438.0	0	1	1
1472.0	0	1	1
1662.0	0	1	1
2041.0	0	1	1
2348.0	0	1	1
2422.0	0	1	1
3213.0	0	1	1
3378.0	0	1	1
3644.0	0	1	1
6216.0	0	1	1

