## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/group_umis/bam/S04_1_paired_end.bam --OUTPUT results/mark_duplicates/bam/S04_umi.bam --METRICS_FILE results/mark_duplicates/log/S04_umi.metrics.txt --TMP_DIR /mnt/tmp_local/lls_2382420/tmp4k7pkps8 --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Jun 28 14:51:10 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	3	68078464	11078662	0	3	58918125	0	0.865444	9165789

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	1550359	1550359
2.0	1.000595	702864	702864
3.0	1.000595	635318	635318
4.0	1.000595	614494	614494
5.0	1.000595	597046	597046
6.0	1.000595	577686	577686
7.0	1.000595	556962	556962
8.0	1.000595	530580	530580
9.0	1.000595	500642	500642
10.0	1.000595	463603	463603
11.0	1.000595	421833	421833
12.0	1.000595	376865	376865
13.0	1.000595	326741	326741
14.0	1.000595	277884	277884
15.0	1.000595	231703	231703
16.0	1.000595	185838	185838
17.0	1.000595	146944	146944
18.0	1.000595	113545	113545
19.0	1.000595	85977	85977
20.0	1.000595	63580	63580
21.0	1.000595	46062	46062
22.0	1.000595	33779	33779
23.0	1.000595	24206	24206
24.0	1.000595	17696	17696
25.0	1.000595	12803	12803
26.0	1.000595	9322	9322
27.0	1.000595	7012	7012
28.0	1.000595	5427	5427
29.0	1.000595	4221	4221
30.0	1.000595	3492	3492
31.0	1.000595	2981	2981
32.0	1.000595	2472	2472
33.0	1.000595	2178	2178
34.0	1.000595	1912	1912
35.0	1.000595	1792	1792
36.0	1.000595	1489	1489
37.0	1.000595	1372	1372
38.0	1.000595	1287	1287
39.0	1.000595	1089	1089
40.0	1.000595	1037	1037
41.0	1.000595	960	960
42.0	1.000595	894	894
43.0	1.000595	827	827
44.0	1.000595	694	694
45.0	1.000595	673	673
46.0	1.000595	605	605
47.0	1.000595	561	561
48.0	1.000595	577	577
49.0	1.000595	487	487
50.0	1.000595	493	493
51.0	1.000595	466	466
52.0	1.000595	474	474
53.0	1.000595	400	400
54.0	1.000595	398	398
55.0	1.000595	377	377
56.0	1.000595	330	330
57.0	1.000595	309	309
58.0	1.000595	320	320
59.0	1.000595	254	254
60.0	1.000595	299	299
61.0	1.000595	275	275
62.0	1.000595	246	246
63.0	1.000595	218	218
64.0	1.000595	215	215
65.0	1.000595	215	215
66.0	1.000595	197	197
67.0	1.000595	174	174
68.0	1.000595	185	185
69.0	1.000595	197	197
70.0	1.000595	154	154
71.0	1.000595	159	159
72.0	1.000595	151	151
73.0	1.000595	151	151
74.0	1.000595	138	138
75.0	1.000595	131	131
76.0	1.000595	116	116
77.0	1.000595	117	117
78.0	1.000595	128	128
79.0	1.000595	99	99
80.0	1.000595	91	91
81.0	1.000595	127	127
82.0	1.000595	116	116
83.0	1.000595	116	116
84.0	1.000595	103	103
85.0	1.000595	100	100
86.0	1.000595	79	79
