## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/group_umis/bam/S10_1_paired_end.bam --OUTPUT results/mark_duplicates/bam/S10_umi.bam --METRICS_FILE results/mark_duplicates/log/S10_umi.metrics.txt --TMP_DIR /mnt/tmp_local/lls_2382405/tmpsbjpyxkp --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Jun 28 14:36:47 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	2	62317218	8824318	0	1	40736707	0	0.653699	23148653

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	6541955	6541955
2.0	1.067742	4923407	4923407
3.0	1.072331	3784570	3784570
4.0	1.072642	2614365	2614365
5.0	1.072663	1639783	1639783
6.0	1.072665	948807	948807
7.0	1.072665	514987	514987
8.0	1.072665	266483	266483
9.0	1.072665	135729	135729
10.0	1.072665	69950	69950
11.0	1.072665	38210	38210
12.0	1.072665	22451	22451
13.0	1.072665	14593	14593
14.0	1.072665	10234	10234
15.0	1.072665	7482	7482
16.0	1.072665	5952	5952
17.0	1.072665	4848	4848
18.0	1.072665	3851	3851
19.0	1.072665	3381	3381
20.0	1.072665	2855	2855
21.0	1.072665	2410	2410
22.0	1.072665	2020	2020
23.0	1.072665	1795	1795
24.0	1.072665	1585	1585
25.0	1.072665	1369	1369
26.0	1.072665	1256	1256
27.0	1.072665	1075	1075
28.0	1.072665	945	945
29.0	1.072665	936	936
30.0	1.072665	824	824
31.0	1.072665	761	761
32.0	1.072665	673	673
33.0	1.072665	622	622
34.0	1.072665	570	570
35.0	1.072665	509	509
36.0	1.072665	472	472
37.0	1.072665	458	458
38.0	1.072665	413	413
39.0	1.072665	387	387
40.0	1.072665	333	333
41.0	1.072665	335	335
42.0	1.072665	291	291
43.0	1.072665	295	295
44.0	1.072665	246	246
45.0	1.072665	265	265
46.0	1.072665	229	229
47.0	1.072665	222	222
48.0	1.072665	233	233
49.0	1.072665	225	225
50.0	1.072665	155	155
51.0	1.072665	199	199
52.0	1.072665	195	195
53.0	1.072665	174	174
54.0	1.072665	143	143
55.0	1.072665	144	144
56.0	1.072665	132	132
57.0	1.072665	136	136
58.0	1.072665	124	124
59.0	1.072665	107	107
60.0	1.072665	117	117
61.0	1.072665	94	94
62.0	1.072665	91	91
63.0	1.072665	105	105
64.0	1.072665	86	86
65.0	1.072665	79	79
66.0	1.072665	85	85
67.0	1.072665	85	85
68.0	1.072665	63	63
69.0	1.072665	76	76
70.0	1.072665	76	76
71.0	1.072665	61	61
72.0	1.072665	60	60
73.0	1.072665	62	62
74.0	1.072665	63	63
75.0	1.072665	55	55
76.0	1.072665	60	60
77.0	1.072665	59	59
78.0	1.072665	52	52
79.0	1.072665	53	53
80.0	1.072665	63	63
81.0	1.072665	48	48
82.0	1.072665	38	38
83.0	1.072665	50	50
84.0	1.072665	39	39
85.0	1.072665	38	38
86.0	1.072665	48	48
87.0	1.072665	35	35
88.0	1.072665	40	40
