## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/group_umis/bam/S01_1_paired_end.bam --OUTPUT results/mark_duplicates/bam/S01_umi.bam --METRICS_FILE results/mark_duplicates/log/S01_umi.metrics.txt --TMP_DIR /mnt/tmp_local/lls_2382393/tmphf6uvdqw --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Jun 28 14:26:12 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	3	58173858	9058812	0	3	42659366	0	0.733308	15927462

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	3569709	3569709
2.0	1.025928	2634009	2634009
3.0	1.0266	2358251	2358251
4.0	1.026618	2004293	2004293
5.0	1.026618	1592562	1592562
6.0	1.026618	1178504	1178504
7.0	1.026618	817549	817549
8.0	1.026618	534107	534107
9.0	1.026618	330728	330728
10.0	1.026618	196987	196987
11.0	1.026618	112804	112804
12.0	1.026618	64139	64139
13.0	1.026618	36908	36908
14.0	1.026618	21753	21753
15.0	1.026618	13396	13396
16.0	1.026618	8793	8793
17.0	1.026618	6262	6262
18.0	1.026618	4739	4739
19.0	1.026618	3685	3685
20.0	1.026618	2981	2981
21.0	1.026618	2463	2463
22.0	1.026618	1992	1992
23.0	1.026618	1693	1693
24.0	1.026618	1509	1509
25.0	1.026618	1309	1309
26.0	1.026618	1134	1134
27.0	1.026618	993	993
28.0	1.026618	843	843
29.0	1.026618	778	778
30.0	1.026618	684	684
31.0	1.026618	605	605
32.0	1.026618	590	590
33.0	1.026618	503	503
34.0	1.026618	441	441
35.0	1.026618	391	391
36.0	1.026618	365	365
37.0	1.026618	313	313
38.0	1.026618	304	304
39.0	1.026618	299	299
40.0	1.026618	282	282
41.0	1.026618	240	240
42.0	1.026618	229	229
43.0	1.026618	205	205
44.0	1.026618	203	203
45.0	1.026618	176	176
46.0	1.026618	180	180
47.0	1.026618	182	182
48.0	1.026618	161	161
49.0	1.026618	141	141
50.0	1.026618	124	124
51.0	1.026618	112	112
52.0	1.026618	114	114
53.0	1.026618	95	95
54.0	1.026618	108	108
55.0	1.026618	106	106
56.0	1.026618	94	94
57.0	1.026618	80	80
58.0	1.026618	98	98
59.0	1.026618	95	95
60.0	1.026618	68	68
61.0	1.026618	79	79
62.0	1.026618	68	68
63.0	1.026618	63	63
64.0	1.026618	57	57
65.0	1.026618	51	51
66.0	1.026618	55	55
67.0	1.026618	54	54
68.0	1.026618	57	57
69.0	1.026618	50	50
70.0	1.026618	47	47
71.0	1.026618	58	58
72.0	1.026618	40	40
73.0	1.026618	53	53
74.0	1.026618	53	53
75.0	1.026618	35	35
76.0	1.026618	40	40
77.0	1.026618	35	35
78.0	1.026618	31	31
79.0	1.026618	29	29
80.0	1.026618	27	27
81.0	1.026618	35	35
82.0	1.026618	25	25
83.0	1.026618	33	33
84.0	1.026618	33	33
85.0	1.026618	29	29
86.0	1.026618	19	19
87.0	1.026618	22	22
88.0	1.026618	17	17
89.0	1.026618	26	26
90.0	1.026618	20	20
91.0	1.026618	23	23
92.0	1.026618	19	19
93.0	1.026618	18	18
94.0	1.026618	14	14
95.0	1.026618	19	19
96.0	1.026618	24	24
97.0	1.026618	19	19
98.0	1.026618	17	17
99.0	1.026618	18	18
100.0	1.026618	16	16
101.0	0	16	16
102.0	0	15	15
103.0	0	14	14
104.0	0	14	14
105.0	0	12	12
106.0	0	11	11
107.0	0	20	20
108.0	0	8	8
109.0	0	7	7
110.0	0	12	12
111.0	0	9	9
112.0	0	9	9
113.0	0	7	7
114.0	0	8	8
115.0	0	11	11
116.0	0	10	10
117.0	0	7	7
118.0	0	6	6
119.0	0	5	5
120.0	0	9	9
121.0	0	5	5
122.0	0	10	10
123.0	0	8	8
124.0	0	8	8
125.0	0	6	6
126.0	0	10	10
127.0	0	7	7
128.0	0	6	6
129.0	0	4	4
130.0	0	12	12
131.0	0	7	7
132.0	0	4	4
133.0	0	7	7
134.0	0	7	7
135.0	0	5	5
136.0	0	2	2
137.0	0	5	5
138.0	0	3	3
139.0	0	7	7
140.0	0	8	8
141.0	0	5	5
142.0	0	3	3
143.0	0	4	4
144.0	0	6	6
145.0	0	4	4
146.0	0	4	4
147.0	0	4	4
148.0	0	5	5
149.0	0	1	1
150.0	0	6	6
151.0	0	5	5
152.0	0	4	4
153.0	0	8	8
154.0	0	2	2
155.0	0	4	4
156.0	0	3	3
158.0	0	2	2
159.0	0	2	2
160.0	0	2	2
161.0	0	1	1
162.0	0	2	2
163.0	0	1	1
164.0	0	4	4
165.0	0	4	4
167.0	0	4	4
168.0	0	3	3
169.0	0	2	2
170.0	0	1	1
171.0	0	2	2
172.0	0	4	4
174.0	0	3	3
175.0	0	1	1
176.0	0	1	1
177.0	0	2	2
178.0	0	4	4
179.0	0	1	1
180.0	0	2	2
181.0	0	1	1
182.0	0	3	3
183.0	0	1	1
184.0	0	2	2
186.0	0	2	2
187.0	0	2	2
188.0	0	2	2
189.0	0	2	2
190.0	0	1	1
191.0	0	2	2
192.0	0	2	2
193.0	0	1	1
194.0	0	2	2
195.0	0	3	3
196.0	0	1	1
197.0	0	2	2
198.0	0	2	2
200.0	0	1	1
201.0	0	2	2
202.0	0	1	1
204.0	0	1	1
205.0	0	3	3
206.0	0	2	2
207.0	0	2	2
208.0	0	1	1
209.0	0	2	2
210.0	0	1	1
211.0	0	2	2
212.0	0	3	3
213.0	0	1	1
214.0	0	1	1
215.0	0	3	3
216.0	0	1	1
217.0	0	1	1
218.0	0	3	3
219.0	0	1	1
220.0	0	2	2
221.0	0	1	1
224.0	0	1	1
226.0	0	2	2
227.0	0	1	1
231.0	0	1	1
232.0	0	1	1
233.0	0	2	2
234.0	0	2	2
235.0	0	1	1
239.0	0	1	1
240.0	0	2	2
243.0	0	3	3
244.0	0	4	4
245.0	0	1	1
247.0	0	1	1
250.0	0	1	1
252.0	0	2	2
253.0	0	2	2
256.0	0	1	1
260.0	0	1	1
261.0	0	1	1
263.0	0	2	2
265.0	0	1	1
266.0	0	3	3
269.0	0	2	2
270.0	0	1	1
271.0	0	1	1
275.0	0	1	1
276.0	0	1	1
277.0	0	2	2
280.0	0	1	1
285.0	0	1	1
294.0	0	2	2
297.0	0	1	1
302.0	0	1	1
303.0	0	1	1
305.0	0	1	1
306.0	0	1	1
310.0	0	1	1
315.0	0	1	1
318.0	0	1	1
328.0	0	1	1
332.0	0	1	1
337.0	0	1	1
344.0	0	1	1
356.0	0	1	1
362.0	0	1	1
367.0	0	1	1
380.0	0	1	1
396.0	0	2	2
406.0	0	1	1
408.0	0	1	1
431.0	0	1	1
476.0	0	1	1
508.0	0	1	1
549.0	0	1	1
561.0	0	1	1
592.0	0	1	1
622.0	0	1	1
640.0	0	1	1
652.0	0	1	1
744.0	0	1	1
1401.0	0	1	1

