## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --BARCODE_TAG BX --INPUT results/group_umis/bam/S06_1_paired_end.bam --OUTPUT results/mark_duplicates/bam/S06_umi.bam --METRICS_FILE results/mark_duplicates/log/S06_umi.metrics.txt --TMP_DIR /mnt/tmp_local/lls_2382402/tmpch9a1e42 --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Jun 28 14:34:05 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	2	61762313	10661486	0	2	43632667	0	0.706461	18839762

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	4643003	4643003
2.0	1.037692	3479720	3479720
3.0	1.039113	2954550	2954550
4.0	1.039167	2343929	2343929
5.0	1.039169	1716697	1716697
6.0	1.039169	1169251	1169251
7.0	1.039169	743037	743037
8.0	1.039169	447007	447007
9.0	1.039169	254562	254562
10.0	1.039169	142101	142101
11.0	1.039169	78628	78628
12.0	1.039169	44130	44130
13.0	1.039169	26406	26406
14.0	1.039169	16588	16588
15.0	1.039169	11227	11227
16.0	1.039169	8537	8537
17.0	1.039169	6499	6499
18.0	1.039169	5104	5104
19.0	1.039169	4229	4229
20.0	1.039169	3559	3559
21.0	1.039169	2965	2965
22.0	1.039169	2551	2551
23.0	1.039169	2136	2136
24.0	1.039169	1941	1941
25.0	1.039169	1630	1630
26.0	1.039169	1449	1449
27.0	1.039169	1294	1294
28.0	1.039169	1209	1209
29.0	1.039169	1027	1027
30.0	1.039169	933	933
31.0	1.039169	845	845
32.0	1.039169	781	781
33.0	1.039169	730	730
34.0	1.039169	636	636
35.0	1.039169	622	622
36.0	1.039169	559	559
37.0	1.039169	484	484
38.0	1.039169	457	457
39.0	1.039169	446	446
40.0	1.039169	392	392
41.0	1.039169	362	362
42.0	1.039169	344	344
43.0	1.039169	324	324
44.0	1.039169	308	308
45.0	1.039169	283	283
46.0	1.039169	311	311
47.0	1.039169	254	254
48.0	1.039169	239	239
49.0	1.039169	212	212
50.0	1.039169	188	188
51.0	1.039169	195	195
52.0	1.039169	173	173
53.0	1.039169	181	181
54.0	1.039169	147	147
55.0	1.039169	165	165
56.0	1.039169	129	129
57.0	1.039169	154	154
58.0	1.039169	125	125
59.0	1.039169	122	122
60.0	1.039169	122	122
61.0	1.039169	112	112
62.0	1.039169	113	113
63.0	1.039169	123	123
64.0	1.039169	108	108
65.0	1.039169	77	77
66.0	1.039169	94	94
67.0	1.039169	95	95
68.0	1.039169	87	87
69.0	1.039169	66	66
70.0	1.039169	91	91
71.0	1.039169	67	67
72.0	1.039169	69	69
73.0	1.039169	66	66
74.0	1.039169	62	62
75.0	1.039169	65	65
76.0	1.039169	64	64
77.0	1.039169	61	61
78.0	1.039169	65	65
79.0	1.039169	50	50
80.0	1.039169	41	41
81.0	1.039169	50	50
82.0	1.039169	49	49
83.0	1.039169	39	39
84.0	1.039169	48	48
85.0	1.039169	41	41
86.0	1.039169	40	40
87.0	1.039169	43	43
