UniqueCount	AmbigCount
0	0
0	0
0	0
1	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1434	1675
0	1675
0	1663
2959	2543
0	2540
66	142
657	0
1187	3
292	284
0	37
0	7
0	272
1	0
1579	0
0	6
0	6
307	22554
102	22792
46	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	44
0	0
0	0
0	0
0	35
0	0
0	0
0	0
0	0
0	0
0	523
192	523
94	0
363	0
0	0
8	3
0	3
107	0
1100	0
0	17
11	17
64	29
0	29
5	450
4	1196
175	1196
455	32
0	32
9	363
199	363
5	1293
13	111
0	1278
138	7778
0	5996
82	7306
4539	1324
0	505
0	471
75	757
96	757
0	177
63	1912
34	349
0	358
4	1728
3027	0
72	0
0	0
41	0
0	988
485	988
389	0
1317	1
0	0
195	0
0	0
1234	786
96	0
0	0
182	23
0	23
72	181
0	124
0	57
1060	0
57	80
0	80
0	2
0	2
0	40
199	40
2503	1400
0	979
3	669
96	76
109	1712
0	1573
0	282
0	138
0	212
0	968
0	932
0	883
0	932
3	4
643	864
817	0
1	4124
271	5139
9	2138
631	5139
4410	1
0	0
892	140
5	559
0	101
0	487
141	1222
2	1127
38	424
341	424
72	3
318	3
1321	0
0	0
9	0
1089	19
0	19
18172	36669
0	468
0	36438
1	30394
0	36515
0	31163
6	556
1	559
22	554
0	17
0	0
0	30
0	29
0	31
0	6589
3	3072
347	7306
6	56
0	56
0	0
0	0
0	4
22	4
68	0
0	371
0	269
0	79
42	1470
6	1436
3	66
0	1469
0	998
187	998
0	6070
135	6476
0	6476
0	0
1756	1613
3	1186
2	425
95	0
404	726
0	245
0	11
0	32
0	2
0	2
96	12754
0	12754
