UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1515	1086
0	1085
0	1074
2847	1670
0	1669
52	73
803	3
485	4
151	115
0	8
0	7
0	95
0	0
1219	0
0	0
0	0
163	23193
79	23769
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	457
154	457
64	0
486	0
0	0
0	0
0	0
193	0
1032	0
0	6
0	6
60	24
1	24
9	501
5	1131
75	1131
254	9
0	9
29	311
268	311
11	1423
4	117
0	1410
148	7419
0	5470
85	7126
5270	1062
0	519
0	534
49	781
145	781
0	134
32	2030
32	312
0	213
0	1940
3801	4
65	7
0	0
39	0
0	686
649	686
176	0
1071	0
0	0
38	0
0	0
1212	406
43	0
0	10
72	33
0	23
74	146
4	62
0	84
883	0
99	87
0	87
0	0
0	0
0	66
97	66
2786	1256
0	918
3	578
75	62
121	1639
0	1579
0	205
0	122
0	137
0	1064
0	1032
0	964
0	1032
0	4
616	686
829	0
9	4296
354	5386
6	2308
643	5380
3965	0
0	0
433	110
0	656
0	145
0	621
114	1377
2	1255
81	312
371	312
81	6
294	6
1229	0
0	0
12	0
1392	36
2	36
23790	24582
0	242
0	24424
0	19392
0	24494
0	20261
4	437
9	437
23	432
0	24
0	0
0	24
8	24
0	24
0	6703
0	3000
220	7310
0	30
0	30
0	0
0	0
0	0
21	0
54	0
0	333
0	168
0	52
41	1216
11	1182
5	61
0	1216
0	948
137	948
0	4697
118	4987
0	4985
6	0
2082	2094
0	1730
4	364
143	0
344	437
0	120
0	3
0	32
0	0
0	0
67	9284
